"","iso3c","year","realGDP2019","potentialoutput2019","outputgap2019","NAWRU2019","fiscalbalance2019","primarybalance2019","CAB2019","oneoffeffects2019","structuralbalance2019","realGDP2020","potentialoutput2020","outputgap2020","NAWRU2020","fiscalbalance2020","primarybalance2020","CAB2020","oneoffeffects2020","structuralbalance2020","population","potentialoutput2007e100"
"560","FRA","2005",2005.196,1975.081,1.5247548,9.20336,-3.3555599,-0.6537158,-4.3162,NA,NA,2005.196,1974.723,1.5431636,9.121119,-3.3555599,-0.6537158,-4.3278,NA,NA,63001.253,96.55327359
"561","FRA","2006",2054.31,2009.815,2.2138928,9.233316,-2.4436856,0.1582122,-3.8384,NA,NA,2054.31,2009.932,2.2079157,9.133154,-2.4436856,0.1582122,-3.8347,NA,NA,63437.35,98.27480325
"562","FRA","2007",2104.122,2044.718,2.9052272,9.227172,-2.6362962,0.0540858,-4.4666,NA,NA,2104.122,2045.216,2.8801822,9.122211,-2.6362962,0.0540858,-4.4508,NA,NA,63826.129,100
"563","FRA","2008",2109.486,2076.79,1.5743509,9.215223,-3.2637348,-0.3861713,-4.2556,NA,NA,2109.486,2077.538,1.5377653,9.111745,-3.2637348,-0.3861713,-4.2325,NA,NA,64178.71,101.580371
"564","FRA","2009",2048.874,2098.717,-2.3749468,9.349013,-7.1747791,-4.6314285,-5.6786,NA,NA,2048.874,2099.96,-2.4327043,9.225333,-7.1747791,-4.6314285,-5.6422,NA,NA,64504.541,102.6766855
"565","FRA","2010",2088.815,2122.546,-1.5891591,9.369744,-6.8867217,-4.3594186,-5.8856,-0.1554,-5.7302,2088.815,2123.666,-1.6410505,9.250862,-6.8867217,-4.3594186,-5.8529,-0.1554,-5.6975,64818.788,103.8357807
"566","FRA","2011",2134.617,2146.515,-0.5543011,9.384626,-5.1547609,-2.4485406,-4.8056,0.1263,-4.9319,2134.617,2147.236,-0.587681,9.274276,-5.1547609,-2.4485406,-4.7845,0.1263,-4.9108,65127.852,104.9882262
"567","FRA","2012",2141.301,2168.289,-1.2446455,9.438508,-4.9809843,-2.3630269,-4.1969,0.0294,-4.2263,2141.301,2168.45,-1.2519869,9.32957,-4.9809843,-2.3630269,-4.1922,0.0294,-4.2217,65438.667,106.025476
"568","FRA","2013",2153.642,2190.788,-1.6955674,9.466362,-4.0840945,-1.7756563,-3.0159,0.1789,-3.1948,2153.642,2189.995,-1.6599427,9.362682,-4.0840945,-1.7756563,-3.0383,0.1789,-3.2172,65883.165,107.07891
"569","FRA","2014",2174.235,2212.223,-1.7172187,9.449468,-3.9046593,-1.7443302,-2.8228,0.014,-2.8368,2174.235,2210.128,-1.6240341,9.356978,-3.9046593,-1.7443302,-2.8815,0.014,-2.8955,66312.067,108.0633048
"570","FRA","2015",2198.432,2231.017,-1.4605523,9.431695,-3.6251747,-1.6324362,-2.705,-0.0273,-2.6777,2198.432,2227.644,-1.3113529,9.348788,-3.6251747,-1.6324362,-2.799,-0.0273,-2.7717,66548.272,108.9197425
"571","FRA","2016",2222.515,2251.497,-1.2872169,9.384203,-3.5415591,-1.7024532,-2.7306,-0.0671,-2.6635,2222.515,2246.508,-1.0680012,9.305322,-3.6116983,-1.7725924,-2.9389,-0.0671,-2.8717,66724.104,109.84209
"572","FRA","2017",2272.748,2274.397,-0.0724912,9.299045,-2.7712965,-1.0362243,-2.7256,-0.0305,-2.6951,2272.748,2267.579,0.2279483,9.239804,-2.933953,-1.2041831,-3.0776,-0.0305,-3.0471,66864.379,110.872348
"573","FRA","2018",2311.951,2299.782,0.5291152,9.236593,-2.530035,-0.8179883,-2.8634,-0.1955,-2.6679,2311.951,2289.878,0.9639349,9.174332,-2.2669672,-0.5582273,-2.8742,-0.1949,-2.6794,66965.912,111.9626484
"574","FRA","2019",2341.706,2324.602,0.7357824,9.141844,-3.073534,-1.5723488,-3.5371,-0.8816,-2.6555,2342.362,2315.937,1.140988,9.065238,-3.0009364,-1.5611167,-3.7198,-0.8779,-2.8419,66768.819,113.2367926
"575","FRA","2020",2371.806,2352.994,0.7994902,9.065496,-2.2465128,-0.9376116,-2.7502,-0.1493,-2.6008,2149.157,2334.113,-7.9240283,9.067111,-9.8550424,-8.4482931,-4.8629,-0.1641,-4.6988,66944.812,114.1255007
"576","FRA","2021",2400.893,2383.208,0.742057,8.98977,-2.2265338,-1.0798556,-2.694,-0.0985,-2.5955,2308.219,2362.767,-2.3086774,8.944707,-4.0121327,-2.7317369,-2.5577,-0.1023,-2.4554,67127.772,115.5265263
"577","GRC","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","GRC","1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","GRC","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7776,NA,NA,NA,NA,NA,NA,NA,NA,8331.725,NA
"580","GRC","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7657,NA,NA,NA,NA,NA,NA,NA,NA,8398.05,NA
"581","GRC","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9217,NA,NA,NA,NA,NA,NA,NA,NA,8448.233,NA
"582","GRC","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0057,NA,NA,NA,NA,NA,NA,NA,NA,8479.625,NA
"583","GRC","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5229,NA,NA,NA,NA,NA,NA,NA,NA,8510.429,NA
"584","GRC","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1786,60.9701,-4.5785093,2.038263,NA,NA,NA,NA,NA,8550.333,NA
"585","GRC","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.957,65.2649,-5.0684026,2.128206,NA,NA,NA,NA,NA,8613.651,NA
"586","GRC","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4696,69.6868,-6.0516041,2.226268,NA,NA,NA,NA,NA,8684.088,NA
"587","GRC","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1859,74.616,-5.9373095,2.32724,NA,NA,NA,NA,NA,8740.765,NA
"588","GRC","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3019,79.813,-1.8932667,2.426301,NA,NA,NA,NA,NA,8772.764,NA
"589","GRC","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,85.2947,84.9495,0.4064553,2.526819,NA,NA,NA,NA,NA,8792.806,NA
"590","GRC","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,91.9842,89.9513,2.2599582,2.638435,NA,NA,NA,NA,NA,8831.036,NA
"591","GRC","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,101.3291,96.0021,5.5488437,2.752974,NA,NA,NA,NA,NA,8888.628,NA
"592","GRC","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,109.528,101.9616,7.420896,2.893192,NA,NA,NA,NA,NA,8929.086,NA
"593","GRC","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,102.4756,106.2312,-3.5353397,3.041075,NA,NA,NA,NA,NA,8962.021,NA
"594","GRC","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,109.0018,110.5911,-1.4371046,3.207155,NA,NA,NA,NA,NA,9046.541,NA
"595","GRC","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,116.4692,115.145,1.15003,3.369784,NA,NA,NA,NA,NA,9188.15,NA
"596","GRC","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,119.897,119.1614,0.6173115,3.553499,NA,NA,NA,NA,NA,9308.479,NA
"597","GRC","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,128.583,123.2363,4.3385733,3.752506,NA,NA,NA,NA,NA,9429.959,NA
"598","GRC","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,132.805,127.1099,4.4804468,3.953332,NA,NA,NA,NA,NA,9548.258,NA
"599","GRC","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7054,130.4189,2.5199983,4.173685,NA,NA,NA,NA,NA,9642.505,57.18639845
"600","GRC","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,131.6249,131.8178,-0.146342,4.408083,NA,NA,NA,NA,NA,9729.35,57.79979155
"601","GRC","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,130.1373,132.8196,-2.019527,4.664521,NA,NA,NA,NA,NA,9789.513,58.23906326
"602","GRC","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,128.734,133.4921,-3.5643186,4.926683,NA,NA,NA,NA,NA,9846.627,58.53394271
"603","GRC","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,131.3173,133.9938,-1.9974316,5.179712,NA,NA,NA,NA,NA,9895.801,58.75392935
"604","GRC","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,134.6176,133.8792,0.5515056,5.451353,NA,NA,NA,NA,NA,9934.3,58.70367926
"605","GRC","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3105,133.7828,1.1419468,5.722796,NA,NA,NA,NA,NA,9967.213,58.66140955
"606","GRC","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2569,134.0178,-1.3139608,6.019746,NA,NA,NA,NA,NA,10000.595,58.76445293
"607","GRC","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,137.9279,135.2191,2.0032796,6.323834,NA,NA,NA,NA,NA,10036.983,59.29120189
"608","GRC","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,143.1678,136.7775,4.6720242,6.633606,NA,NA,NA,NA,NA,10089.498,59.97453294
"609","GRC","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,143.1683,138.7845,3.1587432,6.93474,NA,NA,NA,NA,NA,10196.792,60.85456721
"610","GRC","1991",147.6082,NA,NA,NA,NA,NA,NA,NA,NA,147.6089,141.4605,4.3463938,7.263282,NA,NA,NA,NA,NA,10319.927,62.02794624
"611","GRC","1992",148.6373,NA,NA,NA,NA,NA,NA,NA,NA,148.638,143.5308,3.558301,7.590863,NA,NA,NA,NA,NA,10399.061,62.93573645
"612","GRC","1993",146.2604,NA,NA,NA,NA,NA,NA,NA,NA,146.2611,145.4172,0.5803118,7.931179,NA,NA,NA,NA,NA,10460.414,63.76288974
"613","GRC","1994",149.1854,NA,NA,NA,NA,NA,NA,NA,NA,149.1861,147.9921,0.8067892,8.261534,NA,NA,NA,NA,NA,10512.922,64.89193819
"614","GRC","1995",152.318,151.309,0.6668015,8.47225,-9.7309797,0.963857,-10.0804,NA,NA,152.3187,151.2176,0.7281465,8.600174,-9.7309797,0.963857,-10.1125,NA,NA,10562.153,66.30626333
"615","GRC","1996",156.6775,155.4935,0.7614331,8.812768,-8.1582629,2.0992532,-8.5573,NA,NA,156.6783,155.4359,0.7992598,8.940345,-8.1582629,2.0992532,-8.5771,NA,NA,10608.8,68.15591383
"616","GRC","1997",163.7032,160.4768,2.010531,9.147353,-6.0560265,2.2735162,-7.1095,NA,NA,163.7041,160.4145,2.0506429,9.274426,-6.0560265,2.2735162,-7.1306,NA,NA,10661.259,70.33894255
"617","GRC","1998",170.0793,166.1811,2.3457558,9.493501,-6.2684338,1.4305952,-7.4976,NA,NA,170.0802,166.0744,2.4120519,9.619554,-6.2684338,1.4305952,-7.5323,NA,NA,10720.509,72.82070935
"618","GRC","1999",175.3052,172.5936,1.5710771,9.835375,-5.7934626,1.7886409,-6.6167,NA,NA,175.3061,172.4178,1.6751537,9.969564,-5.7934626,1.7886409,-6.6712,NA,NA,10761.698,75.60217891
"619","GRC","2000",182.1767,179.8018,1.3208321,10.156819,-4.0630871,2.7894342,-4.7552,NA,NA,182.1776,179.6173,1.425461,10.279302,-4.0630871,2.7894342,-4.81,NA,NA,10805.808,78.75903329
"620","GRC","2001",189.7036,187.2423,1.3144643,10.481902,-5.4660557,0.8193499,-6.1548,NA,NA,189.7045,187.0564,1.4156752,10.60094,-5.4660557,0.8193499,-6.2079,NA,NA,10862.132,82.02094806
"621","GRC","2002",197.1454,194.8823,1.1612391,10.80072,-6.0240757,-0.4551551,-6.6326,NA,NA,197.1464,194.6872,1.2631218,10.922944,-6.0240757,-0.4551551,-6.686,NA,NA,10902.022,85.36691992
"622","GRC","2003",208.569,204.1229,2.178164,11.101257,-7.8304233,-2.9334043,-8.9718,NA,NA,208.5701,203.9038,2.2884712,11.212379,-7.8304172,-2.933402,-9.0296,NA,NA,10928.07,89.40823724
"623","GRC","2004",219.1249,212.4313,3.1509472,11.410771,-8.8278799,-4.0430358,-10.479,NA,NA,219.1258,212.1051,3.3100153,11.539026,-8.8278799,-4.0430358,-10.5623,NA,NA,10955.141,93.00436334
"624","GRC","2005",220.4378,218.1507,1.0484015,11.687457,-6.1879427,-1.4936587,-6.7373,NA,NA,220.4387,217.7507,1.2344407,11.814476,-6.1879427,-1.4936587,-6.8348,NA,NA,10987.314,95.47985984
"625","GRC","2006",232.8979,223.8954,4.0208329,11.945869,-5.9459775,-1.5289525,-8.0529,NA,NA,232.8988,223.4131,4.2458043,12.074487,-5.9459775,-1.5289525,-8.1708,NA,NA,11020.362,97.96272285
"626","GRC","2007",240.5223,228.5904,5.2198085,12.18923,-6.7070747,-2.2080445,-9.4423,NA,NA,240.5234,228.0593,5.4652708,12.332853,-6.7070747,-2.2080445,-9.5709,NA,NA,11048.473,100
"627","GRC","2008",239.7162,230.9265,3.8062486,12.397878,-10.1760239,-5.3605434,-12.1705,NA,NA,239.7172,230.3333,4.0740286,12.54296,-10.1760239,-5.3605434,-12.3108,NA,NA,11077.841,100.9971091
"628","GRC","2009",229.4066,230.7659,-0.5890149,12.597716,-15.1477147,-10.107598,-14.8391,NA,NA,229.4076,230.0453,-0.2771946,12.770532,-15.1477147,-10.107598,-15.0025,NA,NA,11107.017,100.8708261
"629","GRC","2010",216.8383,228.2724,-5.0089839,12.762637,-11.1971144,-5.15415,-8.5724,0.4491,-9.0215,216.8383,227.4207,-4.6532366,12.950292,-11.1971144,-5.15415,-8.7588,0.4491,-9.2079,11121.341,99.71998511
"630","GRC","2011",197.0355,223.3277,-11.7729023,12.907493,-10.2787592,-2.7440616,-4.1098,0.5651,-4.6749,197.0355,222.3117,-11.3696947,13.119618,-10.2787592,-2.7440616,-4.321,0.5651,-4.8862,11104.899,97.47977829
"631","GRC","2012",182.651,217.1676,-15.8940077,13.041795,-8.8654045,-3.5956378,-0.5369,-2.3148,1.7779,182.651,215.9812,-15.4319976,13.30581,-8.8654045,-3.5956378,-0.779,-2.3148,1.5358,11045.011,94.70396515
"632","GRC","2013",176.7305,211.2419,-16.3373892,13.120821,-13.154961,-9.0493289,-4.5942,-8.4919,3.8977,176.7305,209.9992,-15.8423162,13.407266,-13.154961,-9.0493289,-4.8536,-8.4919,3.6383,10965.211,92.08096315
"633","GRC","2014",178.0379,206.5796,-13.8163307,13.147877,-3.5571058,0.4002094,3.6827,-0.0341,3.7167,178.0379,205.4154,-13.3278791,13.433038,-3.5571058,0.4002094,3.4267,-0.0341,3.4608,10892.413,90.07104731
"634","GRC","2015",177.2584,202.6175,-12.5157815,13.154381,-5.6149793,-2.0715567,0.9433,-2.5827,3.526,177.2584,201.584,-12.0672618,13.449673,-5.6144037,-2.0709884,0.7088,-2.5827,3.2915,10820.883,88.39104566
"635","GRC","2016",176.9199,199.6271,-11.3748271,13.140549,0.486152,3.6659716,6.4466,0.6975,5.7491,176.9199,198.7592,-10.9878361,13.452634,0.483319,3.6631386,6.2409,0.6975,5.5434,10775.971,87.15242045
"636","GRC","2017",179.5827,197.6437,-9.1381665,13.089739,0.7207937,3.8092754,5.5092,0.3074,5.2018,179.5827,197.001,-8.8417146,13.401219,0.7157998,3.8042815,5.3489,0.3074,5.0415,10754.679,86.38148061
"637","GRC","2018",183.0565,196.2181,-6.707627,13.013277,0.9885553,4.2768821,4.5034,-0.5722,5.0756,183.0565,195.8525,-6.5334785,13.321129,0.9934277,4.28392,4.417,-0.5722,4.9892,10732.882,85.87788352
"638","GRC","2019",186.3217,195.2063,-4.5513602,12.914255,1.3003651,4.2628971,3.6853,0.6786,3.0067,186.4812,195.0633,-4.3996459,13.168822,1.4643436,4.4010328,3.7698,0.9976,2.7722,10711.712,85.53183317
"639","GRC","2020",190.5795,194.9058,-2.2197107,12.792488,1.003491,3.7150064,2.1666,0.3682,1.7984,168.3137,193.5133,-13.0221519,13.150148,-6.422319,-3.4155995,0.4013,0.4948,-0.0935,10651.914,84.85218537
"640","GRC","2021",194.3175,195.149,-0.4260746,12.657867,1.0620668,3.6233014,1.2853,0.1826,1.1027,181.5911,193.0861,-5.9533343,12.932325,-2.1127772,0.6155827,1.0068,0.2018,0.805,10592.249,84.66486567
"641","HUN","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","HUN","1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","HUN","1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9983.512,NA
"644","HUN","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10027.958,NA
"645","HUN","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10060.825,NA
"646","HUN","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10087.947,NA
"647","HUN","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10119.835,NA
"648","HUN","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10147.935,NA
"649","HUN","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10178.653,NA
"650","HUN","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10216.604,NA
"651","HUN","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10255.815,NA
"652","HUN","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10298.723,NA
"653","HUN","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10337.91,NA
"654","HUN","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10367.537,NA
"655","HUN","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10398.489,NA
"656","HUN","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10432.055,NA
"657","HUN","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10478.72,NA
"658","HUN","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10540.525,NA
"659","HUN","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10598.677,NA
"660","HUN","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10648.031,NA
"661","HUN","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10684.822,NA
"662","HUN","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10704.152,NA
"663","HUN","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10711.122,NA
"664","HUN","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10711.848,NA
"665","HUN","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10705.535,NA
"666","HUN","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10689.463,NA
"667","HUN","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668.095,NA
"668","HUN","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10648.713,NA
"669","HUN","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10630.564,NA
"670","HUN","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10612.741,NA
"671","HUN","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10596.487,NA
"672","HUN","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10481.718,NA
"673","HUN","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10373.988,NA
"674","HUN","1991",21816.79,NA,NA,NA,NA,NA,NA,NA,NA,21816.79,NA,NA,NA,NA,NA,NA,NA,NA,10373.4,NA
"675","HUN","1992",21359.09,NA,NA,NA,NA,NA,NA,NA,NA,21359.09,NA,NA,NA,NA,NA,NA,NA,NA,10369.341,NA
"676","HUN","1993",21230.93,NA,NA,NA,NA,NA,NA,NA,NA,21230.93,NA,NA,NA,NA,NA,NA,NA,NA,10357.523,NA
"677","HUN","1994",21846.63,NA,NA,NA,NA,NA,NA,NA,NA,21846.63,NA,NA,NA,NA,NA,NA,NA,NA,10343.355,NA
"678","HUN","1995",22174.33,NA,NA,NA,-8.5989515,0.1490565,NA,NA,NA,22174.33,NA,NA,NA,-8.5989515,0.1490565,NA,NA,NA,10328.965,NA
"679","HUN","1996",22192.6,NA,NA,NA,-4.3761816,4.6725744,NA,NA,NA,22192.6,NA,NA,NA,-4.3761816,4.6725744,NA,NA,NA,10311.238,NA
"680","HUN","1997",22890.15,23286.94,-1.7039244,8.430606,-5.5506878,2.8928567,-4.7788,NA,NA,22890.15,23203.06,-1.3485947,8.513479,-5.5506651,2.8928793,-4.9398,NA,NA,10290.485,71.30572138
"681","HUN","1998",23782.86,23992.37,-0.8732128,7.967384,-7.3872839,-0.3247458,-6.9917,NA,NA,23782.86,23914.49,-0.5503933,8.050257,-7.4243333,-0.3617952,-7.175,NA,NA,10266.57,73.4920291
"682","HUN","1999",24513.24,24812.93,-1.2078156,7.176217,-5.2270642,1.4700866,-4.6799,NA,NA,24513.24,24760.06,-0.9968375,7.219286,-5.2766279,1.4205228,-4.8251,NA,NA,10237.53,76.09056476
"683","HUN","2000",25611.23,25679.59,-0.266179,6.885533,-2.9786885,2.3068883,-2.8581,NA,NA,25611.23,25679.69,-0.2665621,6.712858,-3.0413871,2.2441897,-2.9206,NA,NA,10210.971,78.91669548
"684","HUN","2001",26654.66,26655.34,-0.0025484,6.657992,-3.9422419,0.7611097,-3.9411,NA,NA,26654.66,26684.07,-0.1102095,6.415396,-3.9994025,0.703949,-3.9495,NA,NA,10187.575,82.00327287
"685","HUN","2002",27918.43,27729.15,0.6826184,6.647624,-8.7634987,-4.7622675,-9.0727,NA,NA,27918.43,27782.58,0.4889735,6.333848,-8.7977137,-4.7964825,-9.0192,NA,NA,10158.607,85.37912278
"686","HUN","2003",29058.77,28811.99,0.8565129,6.767756,-7.1057512,-3.0781949,-7.4938,NA,NA,29058.77,28879.1,0.6221508,6.419752,-7.1816482,-3.154092,-7.4635,NA,NA,10129.552,88.74885718
"687","HUN","2004",30460.23,29973.43,1.6241,6.843283,-6.516009,-2.1805145,-7.2517,NA,NA,30460.23,30033.23,1.4217386,6.528976,-6.6007963,-2.2653017,-7.2448,NA,NA,10107.146,92.29563387
"688","HUN","2005",31752.85,31007.52,2.4037115,7.136445,-7.7083439,-3.6435331,-8.7972,NA,NA,31752.85,31074.11,2.1842564,6.784452,-7.7946891,-3.7298783,-8.7842,NA,NA,10087.065,95.49438004
"689","HUN","2006",33032.81,31895.91,3.5643952,7.249957,-9.2142435,-5.3661332,-10.8289,NA,NA,33032.81,31924.29,3.4723213,7.029186,-9.2708557,-5.4227455,-10.8438,NA,NA,10071.37,98.10708277
"690","HUN","2007",33112.81,32579.49,1.6369761,7.317975,-5.0283158,-0.991811,-5.7699,NA,NA,33112.81,32540.25,1.7595253,7.357565,-5.0910206,-1.0545158,-5.8881,NA,NA,10055.78,100
"691","HUN","2008",33463.24,33036.41,1.2919873,7.531276,-3.7317132,0.329738,-4.317,NA,NA,33463.24,32874.26,1.7916197,7.961709,-3.787097,0.2743543,-4.5987,NA,NA,10038.188,101.0264519
"692","HUN","2009",31221.35,33062.82,-5.5696268,8.182025,-4.6860142,-0.1734619,-2.163,NA,NA,31221.35,32825.59,-4.8871546,8.867251,-4.7609926,-0.2484403,-2.5471,NA,NA,10022.65,100.8768832
"693","HUN","2010",31428.75,33010.44,-4.7914838,8.553723,-4.3863122,-0.264239,-2.2158,0.6821,-2.8979,31428.75,32655.52,-3.7566882,9.615002,-4.4620139,-0.3399407,-2.7602,0.6821,-3.4423,10000.023,100.3542382
"694","HUN","2011",32000.46,33011.25,-3.0619319,8.566898,-5.1868637,-1.0282831,-3.7998,-0.2383,-3.5615,32000.46,32572.37,-1.7558103,9.952211,-5.2421459,-1.0835653,-4.4468,-0.2383,-4.2085,9958.823,100.0987085
"695","HUN","2012",31529.48,33011.35,-4.4889434,8.540723,-2.2650741,2.3091813,-0.2316,0.6895,-0.9211,31529.48,32599.37,-3.281924,9.833015,-2.3363444,2.237911,-0.8496,0.6895,-1.5391,9920.361,100.1816827
"696","HUN","2013",32148.4,33286.33,-3.4185878,8.189997,-2.5389508,1.979835,-0.9903,0.1073,-1.0976,32148.4,32959.86,-2.4619401,9.155392,-2.6027633,1.9160226,-1.4875,0.1073,-1.5948,9893.082,101.2895107
"697","HUN","2014",33497.06,33892.31,-1.1662184,7.347018,-2.7546004,1.2219585,-2.2263,-0.1331,-2.0933,33497.06,33644.94,-0.4395545,8.062134,-2.7842184,1.1923404,-2.5851,-0.1331,-2.452,9866.468,103.3948418
"698","HUN","2015",34785.2,34605.47,0.519378,6.877014,-1.9702919,1.4877928,-2.2056,-0.0331,-2.1725,34785.2,34518.82,0.7717037,7.006758,-2.0143681,1.4437166,-2.3639,-0.0331,-2.3309,9843.028,106.0803774
"699","HUN","2016",35550.48,35321.94,0.6470068,6.154132,-1.7641547,1.3501545,-2.0572,-0.066,-1.9912,35550.48,35346.39,0.5773985,5.967216,-1.8123435,1.3019657,-2.0739,-0.066,-2.0079,9814.023,108.6235969
"700","HUN","2017",37087.26,36346.94,2.0368145,5.546699,-2.3811756,0.2975263,-3.3039,0.3626,-3.6664,37087.26,36445.15,1.7618544,5.107757,-2.4562439,0.2223548,-3.2544,0.3626,-3.6169,9787.966,112.0002151
"701","HUN","2018",38976.48,37697.13,3.3937759,5.010538,-2.2889929,0.1024225,-3.8264,0,-3.8264,38976.48,37804.22,3.1008779,4.605597,-2.1486155,0.2431399,-3.5533,0,-3.5533,9775.564,116.1767964
"702","HUN","2019",40779.98,39327.06,3.6944618,4.581313,-1.7959988,0.5818102,-3.4696,-0.1836,-3.286,40897.16,39274.36,4.1319631,4.579157,-2.0476992,0.2404497,-3.9195,-0.1618,-3.7577,9771.113,120.6947089
